"lon","lat","codigo","tipo","area","anno"
-72.7015654362495,-3.21065834204184,"ACR_AA","acr",0.179853290497,"2016"
-72.6994069998341,-3.21065346274948,"ACR_AA","acr",0.179852794959,"2016"
-72.695345897891,-3.21022241694886,"ACR_AA","acr",0.809333098125,"2016"
-72.4437907144999,-3.21031439149994,"ACR_AA","acr",0.0898922939361,"2011"
-72.4446486255552,-3.21019928110964,"ACR_AA","acr",1.05184738384,"2009"
-72.4441946697495,-3.21058654754184,"ACR_AA","acr",0.179784708709,"2002"
-72.6995690471911,-3.21191939220402,"ACR_AA","acr",0.80933793418,"2016"
-72.669536656323,-3.2120498743035,"ACR_AA","acr",0.449612666909,"2016"
-72.5009749805,-3.21235455699994,"ACR_AA","acr",0.0899000727303,"2013"
-72.6902890094367,-3.21602270663673,"ACR_AA","acr",0.71940156163,"2016"
-72.686712812,-3.21659084449996,"ACR_AA","acr",0.179849464252,"2016"
-72.5043093941358,-3.21675543221111,"ACR_AA","acr",0.449502969208,"2013"
-72.5051451444996,-3.21697440910451,"ACR_AA","acr",0.35960286343,"2013"
-72.503930532,-3.21724257649996,"ACR_AA","acr",0.0899009847325,"2013"
-72.5015026289999,-3.21723660349994,"ACR_AA","acr",0.0899003220808,"2013"
-72.6988497604162,-3.21851676670853,"ACR_AA","acr",0.179852616692,"2016"
-72.6925731150415,-3.22012965770882,"ACR_AA","acr",0.359701700623,"2016"
-72.5040561709153,-3.22103903079234,"ACR_AA","acr",0.1798011552,"2013"
-72.6831931108341,-3.22200659674949,"ACR_AA","acr",0.179848543223,"2016"
-72.7013508083898,-3.22215641247013,"ACR_AA","acr",0.449633223883,"2016"
-72.2889256455,-3.22373988949996,"ACR_AA","acr",0.0898699493871,"2014"
-72.6760368527495,-3.22483768366748,"ACR_AA","acr",0.179846734096,"2016"
-72.2891946497495,-3.22401171658372,"ACR_AA","acr",0.0898697598533,"2014"
-72.4915013744999,-3.22534645499995,"ACR_AA","acr",0.0898986360439,"2014"
-72.5967127326674,-3.22641517166579,"ACR_AA","acr",0.0899131259133,"2014"
-72.5395073684585,-3.23102304324945,"ACR_AA","acr",0.17981105125,"2002"
-72.5392372635,-3.23115796599996,"ACR_AA","acr",0.0899054304684,"2011"
-72.5390565401109,-3.23151907300017,"ACR_AA","acr",0.269715869303,"2002"
-72.537617288,-3.23169634049995,"ACR_AA","acr",0.0899050532697,"2011"
-72.5875213814999,-3.23425724049996,"ACR_AA","acr",0.269736042337,"2014"
-72.6269124019212,-3.2337939546802,"ACR_AA","acr",1.70842490289,"2020"
-72.627446915,-3.23597890699997,"ACR_AA","acr",0.0899169475547,"2020"
-72.6463209375,-3.24117555099995,"ACR_AA","acr",0.089919484919,"2011"
-72.5803226877945,-3.25834781637173,"ACR_AA","acr",0.175599193971,"2021"
-72.473614092,-3.25865303849994,"ACR_AA","acr",0.0898964463504,"2014"
-72.473883356625,-3.25885707725041,"ACR_AA","acr",0.359585716989,"2013"
-72.4717678536666,-3.25976877666661,"ACR_AA","acr",0.0534468164646,"2014"
-72.4723680009071,-3.25959494899413,"ACR_AA","acr",1.23513701386,"2013"
-72.4774446100267,-3.26030894060089,"ACR_AA","acr",1.25855720233,"2014"
-72.4736656415992,-3.2605173026243,"ACR_AA","acr",2.15751534408,"2013"
-72.4649557503329,-3.26886689475047,"ACR_AA","acr",0.359580940007,"2019"
